text,bias,bias_BABESG2,objective_BABESG2,partly-subjective_BABESG2,subjective_BABESG2,nonpartisan_headline,slight-partisan_headline,hyperpartisan_headline,nonpartisan_article,slight-partisan_article,hyperpartisan_article,true_LIAR,mostly-true_LIAR,half-true_LIAR,barely-true_LIAR,false_LIAR,pants-fire_LIAR,bluff_FakeNewsTFG,negative_NewsMTSC,neutral_NewsMTSC,positive_NewsMTSC
"Of course Trump doesn’t care about other people, only his ego and his appearance. Reporting from the Associated Press confirms this, as a Thursday article explained Trump told advisers that wearing a mask would “send the wrong message.”",1,0.91682595,0.67715573,0.320923,0.0019211819,0.002525237,0.0058204015,0.9916543,0.000669957,0.0010520627,0.9982779,0.39561766,0.1577461,0.32518804,0.026152153,0.089406125,0.005889954,0.3142816,0.998382,0.0011110369,0.0005070673
Rep. Ilhan Omar (D-MN) on Tuesday proposed legislation that would extend cash benefits from the latest emergency coronavirus relief measure to members of “mixed status” families and stressed that the next stage of relief must extend cash payments to non-citizens.,0,0.064031154,0.99400383,0.0050437404,0.0009524148,0.90987784,0.090033054,8.9058056e-05,0.0020365994,0.013174191,0.98478925,0.016252097,0.015582406,0.11505535,0.5983333,0.22401613,0.030760737,0.00040829,0.0010810116,0.98560286,0.013316168
A push by Virginia Democrats to loosen restrictions on late-term abortions is erupting into a fierce partisan clash as video of a legislative hearing goes viral.,1,0.85894096,0.026131133,0.96727365,0.0065952386,0.00052147615,0.9966106,0.0028678768,0.01072233,0.3910453,0.5982324,0.010062007,0.010843179,0.082168415,0.57071656,0.31075191,0.015457985,0.00025023328,0.9966918,0.002303749,0.0010044203
Virginia Democrats walked off the floor of the House of Delegates this week during a pastor’s opening prayer that condemned abortion and same-sex marriage.,0,0.11640881,0.9963743,0.0032583135,0.00036739794,0.00032499182,0.999448,0.00022694144,0.012012315,0.6079059,0.38008177,0.010114597,0.012130849,0.12134691,0.22309518,0.6276854,0.005627056,0.00062304625,0.7401733,0.2570427,0.0027840245
The celebrated rapper and Trump supporter Kanye West has decided to take his Sunday Service choir to a Christian event featuring many anti-LGBTQ crusaders.,1,0.95718896,0.8674531,0.13157822,0.00096875214,0.0027521534,0.7017406,0.29550725,0.0010212285,0.0044040396,0.9945748,0.008393351,0.010656682,0.090579465,0.59228265,0.28396308,0.014124751,0.003329766,0.00075381086,0.0010954784,0.99815065
"Thus far in the 2020 presidential campaign, Biden has flippantly downplayed the threat from China, only to quickly walk back his comments when he faced backlash.",1,0.94171447,0.0071094586,0.96622264,0.026667919,0.0035220243,0.50799733,0.48848066,0.11466544,0.022989983,0.8623446,0.023540886,0.07528692,0.85354817,0.026654823,0.018046062,0.0029232264,0.00024007614,0.9984837,0.0007292484,0.00078701356
"Trump sought to use the event to bring momentum back to his campaign after coming under fire for his responses to the coronavirus and to the death of George Floyd, a Black man who died in the custody of Minneapolis police.",0,0.13313627,0.9976277,0.0017945339,0.0005778659,0.009959796,0.917379,0.072661236,0.0064823967,0.7190958,0.2744218,0.0076892907,0.013679161,0.28102028,0.48569643,0.20021698,0.011697884,0.00027977183,0.99404293,0.0026593735,0.003297758
"American Outdoor Brands Corp AOBC.O said on Thursday it would split into two publicly traded companies, separating its popular Smith & Wesson firearms unit from its outdoor products and accessories business.",0,0.08986388,0.9965468,0.002621234,0.0008318959,0.99902725,0.00073489,0.0002378522,0.99875057,0.00069820276,0.00055120036,0.010445706,0.009526374,0.11511892,0.17336902,0.6864103,0.0051296325,0.114129715,0.004724363,0.99219126,0.0030843269
"A reminder: The bill that Republicans in Tennessee are trying to quash would make these hygiene products tax-free for THREE DAYS, once a year!!!!",1,0.9404547,0.012380915,0.9428233,0.044795774,0.00037610004,0.9989421,0.0006818208,0.011892147,0.12246571,0.8656422,0.0097111855,0.010801037,0.08174911,0.45561013,0.429264,0.012864508,0.15780321,0.82118946,0.17543039,0.003380123
"Indeed, while Trump's 2014 response to Ebola might have led one to believe he would likely overreact to a disease outbreak under his watch, there's every indication that he's underreacting now.",1,0.98185194,0.0015192893,0.16049007,0.83799064,0.0052940445,0.045857646,0.94884825,0.0011621714,0.001317965,0.9975199,0.054779924,0.32027888,0.60251856,0.00986294,0.010587798,0.0019719182,0.0017630281,0.9980546,0.0009946732,0.00095075445
"Indeed, just this week, Donald Trump, who once said the climate crisis was a hoax concocted by the Chinese, marveled at cold temperatures throughout the Midwest, convinced that the frigid weather is evidence of … something.",1,0.94189507,0.005744995,0.8893701,0.104884915,0.0014398372,0.9684415,0.030118732,0.0008974985,0.0014110614,0.9976915,0.15231149,0.106693745,0.57252645,0.030040251,0.13417797,0.0042500724,0.026746986,0.9873132,0.0038500149,0.008836808
"Liberals, sadly, were not prepared to let whiteness remain Times New Roman. They poked and they prodded, and eventually got the resentful backlash they were provoking.",1,0.9673529,0.000526726,0.020313,0.97916025,0.0012268188,0.5926658,0.40610737,0.0010838361,0.0076771206,0.991239,0.012561528,0.03960029,0.5144698,0.3124383,0.11114021,0.009789888,0.23544501,0.9980336,0.0009904442,0.00097589317
"But developing and manufacturing vaccines takes very deep pockets, costs that are tough for smaller countries.",0,0.16969316,0.0125415595,0.8737315,0.113726966,0.18527763,0.8120235,0.0026988664,0.67500716,0.22455195,0.1004408,0.05348949,0.7299434,0.19699301,0.00807796,0.006746644,0.0047495463,0.09812294,0.9875157,0.009190514,0.003293865
"But the Christian Right embodies a dangerous form of Christianity that is bitterly anti-science, and its ideology goes hand in hand with white nationalism and the coronavirus truther movement.",1,0.9855979,0.00061101327,0.0040588514,0.9953301,0.00096567575,0.35868683,0.64034754,0.0007480576,0.0011871425,0.9980648,0.010041949,0.014221633,0.14343144,0.61787415,0.19714725,0.017283551,0.25064215,0.9981719,0.0007927279,0.0010353547
Many of the U.S. Border Patrol agents on the front lines of the U.S. effort to secure the southern border with Mexico bristle at what they see as public misconceptions and media mischaracterization of their work.,0,0.13197328,0.31762004,0.6798035,0.002576424,0.99054986,0.0008043438,0.008645828,0.00862421,0.01936415,0.9720116,0.013662481,0.026035732,0.29641888,0.36626342,0.2896834,0.007936078,0.00040677644,0.99807775,0.0009721468,0.0009500107
To say that the police are a fascistic organization no doubt sounded like hyperbole to a lot of people during the Obama administration. Now it's becoming clear that it's just a fact.,1,0.96150696,0.00058700016,0.006452477,0.9929605,0.0018615907,0.88281894,0.11531945,0.0010170589,0.0012204228,0.99776244,0.013579802,0.013587591,0.17428347,0.23134802,0.5588786,0.008322534,0.32712403,0.9977204,0.0015029676,0.00077658385
"President Donald Trump will be sending 150 federal law enforcement agents to Chicago this week through the Department of Homeland Security to assist in maintaining order in the city, over the objections of local Democrats.",0,0.06890637,0.99704546,0.0022001015,0.0007544558,0.026115907,0.9737961,8.791089e-05,0.58411217,0.3769431,0.038944747,0.007230266,0.009177374,0.14773472,0.4709814,0.3547971,0.010079066,0.00040247123,0.017305875,0.13176036,0.8509338
"Rep. Gaetz, known for spreading fake news, conspiracy theories and lies, and supporting the alt-right, announced to the House Judiciary Committee that undocumented immigrants are to blame for gun violence and building President Trump’s wall would reduce the violence.",1,0.8793033,0.079579554,0.9173766,0.0030438744,0.0006354581,0.9905688,0.008795709,0.0004221504,0.00069277995,0.9988851,0.008539597,0.010791494,0.16007918,0.61252916,0.19068268,0.017377824,0.0028351655,0.9984816,0.0007257159,0.00079269864
"As the Black Lives Matter movement grows, companies like Nike, Target, and Google have made Juneteenth a paid holiday.",0,0.124400966,0.99739933,0.0021401756,0.00046046625,0.0010988628,0.99883336,6.77289e-05,0.20037815,0.33351484,0.466107,0.011985139,0.04342622,0.76827776,0.13612847,0.032294072,0.007888387,0.031016499,0.011354455,0.7461087,0.24253686
He [Trump] is also under attack from many Americans for his handling of the protests in response to the death of African American George Floyd in police custody in Minneapolis.,0,0.2582383,0.99685633,0.0028004718,0.00034322945,0.0018442796,0.90103114,0.09712455,0.000700235,0.012414028,0.9868858,0.0068570273,0.011264339,0.16502553,0.46474823,0.34050733,0.0115975095,0.0012675691,0.9984322,0.0007635984,0.0008041306
"Russia killed civilians in air strikes in Syria last year while rebels allied to Turkey carried out murder and pillage in Kurdish areas, U.N. investigators said on Monday - actions it said could amount to war crimes by both Moscow and Ankara.",0,0.07830577,0.9976972,0.0017631658,0.0005396368,0.9996816,0.00021225592,0.000106131556,0.8300664,0.16872346,0.0012101047,0.019908102,0.10023725,0.8418579,0.023005525,0.011027881,0.003963377,0.00030325344,0.99060625,0.008333097,0.0010607062
Manhattan District Attorney Cy Vance Jr. announced a policy change regarding people arrested at Black Lives Matter protests on charges of unlawful assembly and disorderly conduct.,0,0.07899649,0.9965443,0.002439825,0.0010158889,0.00040686928,0.9993315,0.00026165444,0.0007254025,0.008989099,0.99028546,0.007983502,0.010065596,0.116452426,0.5417168,0.31120622,0.012575399,0.0005096634,0.5632,0.4342916,0.002508392
"Unfortunately, everything changed in 2014 with the “Hands Up, Don’t Shoot” hoax.",1,0.9451912,0.008449867,0.53350645,0.4580437,0.0020122232,0.13823274,0.8597551,0.016812354,0.014666703,0.96852094,0.017747449,0.015600011,0.13818003,0.10238189,0.720439,0.005651636,0.95207554,0.99656326,0.0027937756,0.00064289867
"President Donald Trump campaigned in the battleground states of North Carolina and Florida on Thursday, saying the country’s economic prosperity was riding on the outcome of his Nov. 3 showdown with Democrat Joe Biden.",0,0.058066834,0.9961993,0.0028542744,0.00094636524,0.0023014813,0.9975599,0.00013864203,0.021698339,0.057897862,0.9204038,0.010862066,0.01610302,0.22571756,0.49805087,0.22910875,0.020157704,0.00042938543,0.00098121,0.046560008,0.95245874
"There is no way to fling the footage into the Trash folder, or to edit the crap out of it until it sends the “right” message. Trump’s continued demands that the world act like a reality-show producer who can keep giving him mulligans only reaffirms that he is, above all things, a narcissistic moron.",1,0.9842619,0.000579894,0.0067506763,0.99266946,0.002098076,0.0039735814,0.99392843,0.00081511604,0.00058336055,0.9986016,0.014143079,0.021650242,0.26982635,0.41371688,0.26952344,0.011139951,0.49509063,0.9986337,0.000656425,0.00070985913
Watching the Republican Party is like watching your friend drink himself to death.,1,0.92813885,0.0019743738,0.0048636403,0.99316204,0.0020308401,0.99310476,0.0048643807,0.025363982,0.07711222,0.89752376,0.020430619,0.031401645,0.15739682,0.12051465,0.66389596,0.006360219,0.2085901,0.98876196,0.009458111,0.0017799259
"This is also true for students snookered into matriculating at sketchy for-profit colleges, which offer almost no marketable skills or career preparedness to justify the cost. And it further describes recent college graduates who, through an accident of timing, entered the real world during the Great Recession and its aftermath, finding it difficult to obtain work in their field of study.",1,0.95848346,0.005607269,0.9371666,0.057226162,0.00097366836,0.99739397,0.0016323326,0.019412635,0.050805625,0.92978173,0.02009702,0.10250053,0.8075427,0.037762523,0.026570572,0.0055266493,0.43145764,0.9971366,0.0020482733,0.0008150201
"Australian sports stars, sparked in part by a call to action from tennis player Nick Kyrgios, have rallied to raise funds in support of relief and recovery efforts for victims of the country’s bushfire catastrophe.",0,0.11651365,0.99682,0.0025654149,0.00061455765,0.004101559,0.9950577,0.00084070046,0.014669137,0.87264246,0.112688385,0.033822525,0.11464652,0.79721975,0.024256866,0.020175956,0.009878357,0.00044753225,0.00064348284,0.00029600874,0.9990606
Sen. Elizabeth Warren would capitalize on the federal government's current legal authority and begin canceling existing student loan debt on her hypothetical first day in office.,0,0.18024649,0.9909498,0.008560621,0.0004895604,0.0042240843,0.97981733,0.015958602,0.78569555,0.03609044,0.17821397,0.009326518,0.010563848,0.13367853,0.561063,0.27245277,0.012915295,0.00025844882,0.20130724,0.72909623,0.069596514
"In addition to temporarily sending in state police troopers and officers from neighboring jurisdictions, the FBI and federal prosecutors will add resources to prosecute criminal offenses stemming from protests, Brown said.",0,0.07246974,0.9966988,0.0022859941,0.001015221,0.06614082,0.9332666,0.0005926212,0.01609274,0.9700449,0.013862315,0.010144355,0.018822981,0.38864255,0.41177642,0.1534929,0.017120816,0.00028373697,0.000794382,0.9967885,0.0024171562
The Trump administration has continued to deny climate change findings and make scientific reports inaccessible to the public.,0,0.269626,0.99703574,0.0025082966,0.0004559478,0.0034525068,0.7606955,0.23585196,0.0015641289,0.0045945835,0.9938413,0.018850416,0.041899085,0.8494878,0.04624659,0.035645857,0.007870258,0.00035616264,0.9980774,0.0012500328,0.00067259796
"President Donald Trump and Democratic leaders agreed on Tuesday to spend $2 trillion on U.S. roads, bridges, power grids, water and broadband infrastructure, while leaving the thorny details of how to pay for it all to another meeting in three weeks.",0,0.099009775,0.95618224,0.043142263,0.0006755108,0.9997441,0.00020637958,4.947157e-05,0.9944106,0.0008425552,0.0047468077,0.013875662,0.016467987,0.21196373,0.5439603,0.19190156,0.021830775,0.00022846834,0.99526227,0.004119146,0.0006185593
"Doubling down, Rapaport — a raging left-wing Trump hater — tweeted “Singing slave owners.”",1,0.9833793,0.018732676,0.93108857,0.050178714,0.000302547,0.0010933392,0.99860424,0.0005811353,0.0004366636,0.99898213,0.013690937,0.012674838,0.11272118,0.47113088,0.37584895,0.013933118,0.6446222,0.99849427,0.000947213,0.00055849017
"But the ""young outsiders"" do share the racism of traditional conservatives. They are easily riled up by the demonization of social spending programs like Obamacare or food stamps",1,0.9823383,0.00052611105,0.012290384,0.98718345,0.0010522638,0.8654676,0.1334801,0.0004601472,0.005200494,0.9943394,0.008703854,0.01939783,0.245698,0.5471634,0.15781066,0.021226263,0.022923732,0.9981817,0.00084653473,0.00097181834
"U.S. health insurer Centene Corp on Wednesday said it would buy smaller rival WellCare Health Plans Inc for $15.27 billion in stock and cash, in a move to bulk up its government-backed Medicare and Medicaid businesses while reducing exposure to Obamacare healthcare exchanges.",0,0.04404118,0.9966968,0.0024088155,0.00089434744,0.99957305,0.00028355813,0.00014331471,0.9994653,0.00028563465,0.0002491642,0.00823765,0.008751522,0.12197046,0.5549406,0.29445055,0.011649282,0.0003134891,0.08788296,0.89491904,0.017198011
"Nancy Pelosi Proposes 1,400-Page Coronavirus Bill Stuffed with Pork",1,0.8579253,0.3258985,0.66882807,0.005273471,2.620741e-05,2.471764e-05,0.9999491,0.0006257969,0.002408663,0.99696547,0.010346929,0.008954698,0.06204007,0.55966574,0.34344122,0.015551398,0.9994419,0.9943719,0.004699524,0.00092848344
"Amid a measles outbreak that has sickened more than 50 people in the Pacific Northwest, Washington lawmakers heard testimony Friday on a bill that would remove parents’ ability to claim a personal or philosophical exemption to opt their school-age children out of the combined measles, mumps and rubella vaccine.",0,0.08578253,0.99611926,0.0030375442,0.00084323296,0.0012827842,0.99857235,0.00014483488,0.0037518344,0.63515896,0.36108923,0.016323749,0.023189964,0.39920735,0.35731998,0.19607535,0.007883595,0.0009505624,0.87171185,0.12698992,0.0012982294
"Legal experts have said the Trump litigation stands little chance of altering the election’s outcome, and election officials of both parties have said there is no evidence of major irregularities.",0,0.11874553,0.9970477,0.0021095735,0.00084274774,0.0041439296,0.042413607,0.95344245,0.008277098,0.24501622,0.7467067,0.030562304,0.14664857,0.79099596,0.01600218,0.012001193,0.0037897895,0.0004643996,0.021690948,0.97641057,0.0018984597
"In a press conference on Wednesday, Trump tried to justify all this by claiming we're witnessing ""a shocking explosion of shootings, killings, murders and heinous crimes of violence.""",0,0.8481982,0.0073522916,0.97743213,0.015215521,0.0016079097,0.96892416,0.029468011,0.0021698333,0.0055782134,0.99225193,0.025291488,0.018800838,0.2581008,0.33562616,0.34370682,0.01847392,0.00023537314,0.9985184,0.0008329454,0.00064856303
"Rep. Eric Swalwell (D-CA) interrupted debate moderators to discuss the struggles of student loan debt during the second night of the Democrat presidential debates held in Miami, Florida, Thursday night.",0,0.10165551,0.99644655,0.0028158876,0.0007375554,0.001784313,0.99814653,6.912765e-05,0.9429584,0.027757384,0.029284274,0.012855633,0.010296371,0.09108534,0.42697623,0.4467682,0.012018257,0.0003575544,0.002155783,0.99663097,0.0012132837
Overwhelming evidence shows that vaccination — including the flu shot — is safe. And all major medical groups urge nearly everyone over age six months to get the yearly flu vaccine.,0,0.13846964,0.9970234,0.0025509705,0.00042566992,0.00043524167,0.9992236,0.00034115216,0.0015460139,0.031744953,0.966709,0.022705698,0.15287668,0.77556366,0.036695924,0.0077084694,0.0044495645,0.30618128,0.5143313,0.032526765,0.45314196
"Nearly a century ago this southern Illinois town of 4,200 residents expelled most of its African-American residents, according to historians.",0,0.1385165,0.99706227,0.0023127792,0.00062500295,0.00071994733,0.9942615,0.0050185155,0.07133922,0.65826213,0.27039865,0.3434236,0.44538802,0.189003,0.00636337,0.013618483,0.0022035388,0.116240345,0.9310744,0.06671112,0.0022143845
"But the skeptics have taken on a brasher, bolder tone in recent months. ",1,0.94785225,0.00056627917,0.0047819465,0.9946517,0.010188791,0.7454286,0.2443826,0.060664143,0.03183572,0.9075001,0.1134833,0.27145627,0.5411731,0.025606027,0.044701166,0.003580077,0.41321597,0.99674606,0.0025186262,0.0007352941
Social Security 2100 Act will provide an important forum to help educate the public and could puncture many of the toxic myths that have taken hold about Social Security in recent decades. ,1,0.9261155,0.8251513,0.17309864,0.00175002,0.0012280641,0.9769473,0.021824589,0.99263906,0.0024555984,0.0049053277,0.0079522105,0.01526729,0.19379038,0.34622812,0.43012846,0.006633526,0.16135024,0.0037648815,0.0006451622,0.99559
The declaration that a man’s penis becomes a female penis once a man declares himself to be transgender is built on the transgender claim that men who say they are women are actually women. ,1,0.846569,0.0012512219,0.0072488054,0.99149996,0.0031199532,0.09436876,0.9025113,0.0015544267,0.0069544893,0.99149114,0.0060019707,0.007908146,0.07080158,0.07145203,0.84010464,0.0037316852,0.18554656,0.97448903,0.02346742,0.0020434912
"Outside an empty City Hall, more than 1,000 protesters demanding the shrinking of a police department they decry as violent and racist continued a week-old encampment.",0,0.19933906,0.99628925,0.003339354,0.00037133414,0.0003003591,0.99946135,0.0002382462,0.054294568,0.82872355,0.11698188,0.013697854,0.01877821,0.17592004,0.41186064,0.3708052,0.008938102,0.006449551,0.99791485,0.0013585076,0.0007266035
The U.S. government said on Monday the deadline for signing-up for 2020 insurance plans under the Affordable Care Act (ACA) has been extended by three days to Dec. 18 to accommodate those who experienced issues while attempting to enroll.,0,0.03788313,0.99712795,0.0019068032,0.0009653731,0.9982686,0.0015344112,0.00019697653,0.9982175,0.0011189196,0.0006635837,0.035186585,0.04141344,0.5723487,0.068719186,0.27815846,0.004173622,0.00026483057,0.0009367281,0.9965558,0.002507479
"Bernie Sanders, meanwhile, sees early voting as a way to boost turnout among core constituencies like young, minority and working-class voters. Early voting opens new opportunities for people with strict work schedules or other barriers to voting to find time to cast ballots beyond the typical Election Day, spokeswoman Sarah Ford said.",0,0.06629732,0.9960926,0.0031502494,0.0007570516,0.31586963,0.68374956,0.00038082074,0.7371371,0.2536592,0.009203806,0.012015144,0.06360126,0.83961344,0.05822476,0.017498296,0.009047094,0.0011650793,0.00030141676,0.001884961,0.9978136
"Not content to recede gracefully, or even to steer clear of various conspiracies on par with fluoride and gay frogs, Miss Havisham is still at it. This time, she’s got a righteous burn for President Trump, imagining how John F. Kennedy would have sounded had he written a letter to former Soviet leader Nikita Kruschev along the lines of Trump’s recent letter to Turkish President Recep Erdogan.",1,0.9841643,0.0032741386,0.53071684,0.46600902,0.001954909,0.94058,0.057465065,0.0009892224,0.0049408986,0.9940698,0.014124195,0.031511564,0.37190515,0.32432383,0.2478615,0.010273691,0.6557251,0.877109,0.0013977416,0.12149331
"Microsoft has announced an ambitious effort to make voting secure, verifiable and subject to reliable audits by registering ballots in encrypted form so they can be accurately and independently tracked long after they are cast.",0,0.14453216,0.9955252,0.0035815293,0.0008932327,0.6961728,0.15437816,0.14944908,0.96897036,0.008510349,0.022519302,0.037338268,0.110757634,0.75766736,0.034216415,0.05185965,0.008160659,0.0008318868,0.0016322822,0.0008353129,0.9975325
"Trump again drew a misleading comparison between the coronavirus and the seasonal flu, telling his supporters that ""35,000 on average each year die from the flu, that's a lot of people.""",1,0.8691118,0.25858608,0.7388863,0.00252759,0.41949153,0.36281875,0.21768977,0.1868958,0.061059516,0.75204474,0.056155276,0.05919972,0.75410604,0.068638764,0.052776903,0.009123231,0.00026207708,0.99821115,0.0012897003,0.00049914175
ABC News anchor George Stephanopoulos cut off President Donald Trump on Tuesday during an egregious string of lies about health care at an event with voters.,1,0.9842829,0.011563459,0.968797,0.019639516,0.00025473934,0.999198,0.00054720754,0.0036961308,0.0018654533,0.9944384,0.0106372265,0.0104676625,0.11657202,0.29241595,0.56134653,0.008560626,0.0005470403,0.99636334,0.002941867,0.0006948735
Paul said the country cannot be under lockdown and be forced to wear masks like it has the majority of 2020 “forever.”,0,0.1839804,0.9921205,0.0073528923,0.00052670774,0.00088509463,0.9207883,0.07832657,0.045763258,0.58098567,0.37325105,0.00907109,0.009726014,0.12089997,0.28384793,0.5676907,0.008764401,0.395612,0.00088901614,0.9852415,0.013869533
"In Kalamazoo, the all-male Proud Boys group staged a rally in support of police, clashing with members of the anti-fascist Michigan People’s Defense League and other counter protesters, leading to several arrests, according to a statement by the city’s Department of Public Safety.",0,0.19280072,0.9969848,0.0024423928,0.00057284976,0.0046354826,0.99011564,0.005248962,0.00044052044,0.0029482406,0.9966112,0.01248526,0.024611343,0.39752015,0.25960007,0.29971743,0.006065691,0.07663866,0.9979091,0.0011992365,0.00089158036
"Swedish police say they are searching for a blue Skoda car registered in Denmark in connection to the burning of a copy of the Qur’an on Thursday, saying an investigation into incitement to racial hatred has been launched.",0,0.112322666,0.9974154,0.0018247754,0.00075978745,0.016757933,0.9823537,0.000888339,0.45933032,0.47848436,0.062185377,0.055505015,0.0381421,0.23283394,0.059909027,0.6039638,0.00964611,0.00028578728,0.98904467,0.010674528,0.0002807885
The Vegan Society has said that vegans should be given their own shelf in refrigerators at work and employers should protect them from offensive jokes about their dietary choices.,0,0.18466541,0.9968161,0.002699059,0.0004848371,0.43682635,0.5309982,0.032175504,0.7410644,0.054288648,0.20464686,0.05720101,0.12622808,0.7221363,0.02687461,0.060689356,0.006870564,0.036412284,0.1285094,0.07693315,0.79455745
"The open letter — Millionaires Against Pitchforks — has been released to coincide with the orgy of virtue-signalling by the globalist elite at the World Economic Forum in Davos, Switzerland.",1,0.90684867,0.9744521,0.025068577,0.00047934306,0.0020626544,0.006805984,0.99113125,0.003974167,0.0020645384,0.99396133,0.0066135563,0.0069141295,0.045349624,0.1353475,0.8010941,0.004681154,0.6543128,0.041690525,0.92932045,0.028989028
"The Affordable Care Act has seen dozens of legal challenges, but it could now be at its most vulnerable, many health policy scholars and advocates believe. ",0,0.16698629,0.9952468,0.0040515973,0.0007015754,0.014163932,0.2117006,0.7741354,0.046585318,0.06312262,0.8902921,0.08143621,0.5532379,0.3425749,0.008966873,0.0105381375,0.003246012,0.029093511,0.9959287,0.0024926858,0.0015786038
"After days of mounting pressure, the top soccer clubs in Britain said Friday they would ask their players to take a 30 percent pay cut as the sport grapples with the damaging fallout from the coronavirus crisis.",0,0.110341124,0.99777764,0.0017192173,0.0005030947,0.99885404,0.0009624238,0.00018348762,0.9986375,0.0010420221,0.00032053364,0.013175502,0.020266764,0.275715,0.4942117,0.18023735,0.016393684,0.0025082915,0.97862464,0.020505933,0.0008694887
Trump is still sabotaging Obamacare — as COVID-19 looms over the uninsured,1,0.9803315,0.024899157,0.9435894,0.031511463,0.0075507974,0.15357809,0.8388711,0.00073172385,0.001844373,0.9974239,0.0126520395,0.011581469,0.064522356,0.5762841,0.31482947,0.020130597,0.36944214,0.99750537,0.0016571616,0.00083751435
"But Never Trumpers are not decent people. All that matters to them is media money and cable news fame,  and these mercenary grifters know their grift as house-trained conservatives feted by the corporate media ends the moment they choose Trump over anyone, including Jurassic Communist.",1,0.9824796,0.0008150967,0.0031587437,0.99602616,0.0017315404,0.62706417,0.3712043,0.00075427775,0.0013422465,0.99790347,0.0133577725,0.036062527,0.41474023,0.28879574,0.23923309,0.0078106653,0.4423687,0.99849415,0.00086092355,0.00064491667
"The note, which was full of anti-Semitic language and lauded white supremacy, named the Christchurch shooter and the man accused of fatally shooting 11 people.",1,0.82359,0.99011797,0.0092740785,0.0006080073,0.00044510022,0.99707663,0.0024782347,0.10173278,0.24789135,0.65037584,0.0069850264,0.009476264,0.08448026,0.2264344,0.66706026,0.0055638975,0.0073281913,0.9986076,0.000756141,0.0006362411
"After spending the past three months rehabilitating from arthroscopic surgery on his right knee, Williamson struggled to find his shot during the first three quarters, during which he played a little less than 12 minutes.",0,0.15137494,0.9957486,0.0036614218,0.0005900512,0.006194306,0.98926556,0.0045401137,0.2665863,0.6292856,0.104128115,0.025029367,0.039989322,0.52083534,0.18158007,0.226401,0.006164926,0.09235254,0.7308692,0.26033998,0.00879085
The transgender effort to suppress any recognition that men and women are different and complementary would not matter except for the movement’s political alliance with wealthy progressives and radical feminists who wish to destroy the political power of the male-and-female family.,1,0.9516355,0.0004428777,0.009704127,0.98985296,0.0078979675,0.28417334,0.70792866,0.0006332414,0.0038660355,0.99550074,0.007715772,0.013908982,0.12864758,0.13163044,0.71412575,0.0039714663,0.084611796,0.9983882,0.00084582454,0.00076597667
"Shares of gun makers have been gaining ground as Democratic candidate Joe Biden leads polls, and if he wins the presidential election in November there are expectations of a renewed surge in gun sales that could drive shares even higher.",0,0.12266096,0.9949705,0.0037408194,0.0012886961,0.8868614,0.10961753,0.0035210825,0.99920064,0.00039887882,0.0004004341,0.018499035,0.11693117,0.8298648,0.023384247,0.0050263302,0.0062943744,0.00062368636,0.0005221464,0.0007051462,0.9987728
"A surge in people buying guns since the coronavirus pandemic began has flooded the FBI’s background check system, causing a spike in the number of delayed checks and allowing gun sales to proceed without them, FBI data disclosed on Tuesday showed.",0,0.096690826,0.99709404,0.0024738293,0.0004321631,0.7966497,0.20303458,0.00031577682,0.0019273399,0.0096654445,0.9884072,0.02235571,0.13476169,0.82344484,0.012479144,0.003854777,0.003103826,0.0027600178,0.9852363,0.013303011,0.0014607739
"Trump has kept it up ever since, instructing federal police to tear-gas peaceful protesters outside the White House on Monday evening to clear the area for his ludicrous photo-op holding a Bible in front of St. John’s Episcopal Church in Lafayette Square, a stunt that outraged the bishop who oversees that church.",1,0.97662145,0.030051425,0.9609979,0.008950679,0.0020531393,0.09150866,0.9064381,0.0005046065,0.0012990878,0.9981963,0.013019757,0.027142426,0.6243556,0.24939297,0.07702972,0.009059517,0.0003136033,0.9986241,0.00070183456,0.000674031
Democrats tried to remove him for office for a scandal in which he did the same exact thing he's doing now — placing his own short-sighted interests above the needs of the country — but they failed.,1,0.90776545,0.0044947793,0.932659,0.06284622,0.0023772279,0.15744317,0.84017956,0.0013235613,0.019689191,0.9789873,0.008478508,0.012876619,0.2246715,0.3392077,0.4077438,0.0070219086,0.021837477,0.99865806,0.0005940489,0.00074787217
Sen. Bernie Sanders on Tuesday unveiled a massive tax on the wealthiest Americans that aims to diminish income inequality -- a central theme of his campaign -- and at least begin to finance the steep price tags for the numerous government programs the Democratic presidential candidate is proposing.,0,0.17700832,0.9924759,0.0064903474,0.0010337309,0.92918706,0.054378476,0.016434545,0.037350364,0.009613308,0.95303637,0.01494854,0.019363098,0.19891517,0.6026734,0.13288395,0.031215778,0.00025402848,0.481177,0.012074722,0.5067483
"In Heller, the Supreme Court struck down a ban on handgun possession in the nation’s capital, ruling for the first time that the Second Amendment protects an individual right to gun ownership.",0,0.1358503,0.98283803,0.016571889,0.00059003744,0.00080977206,0.9717854,0.027404852,0.001036196,0.004723438,0.9942403,0.024887135,0.024608899,0.33410755,0.08777472,0.52515197,0.0034697102,0.0037750278,0.6515303,0.33564338,0.012826224
"Many of the biggest digital platforms are under political pressure over how they police their sites, heightened by widespread protests spurred by the killing of George Floyd and other issues of police brutality.",0,0.12481891,0.9968881,0.002439465,0.0006723346,0.058344617,0.23716474,0.7044906,0.8816484,0.022226796,0.09612478,0.021765959,0.09006362,0.8317392,0.032994047,0.015373821,0.008063296,0.038603753,0.997537,0.0013514808,0.0011115314
